报道时间,省份,城市,新增确诊,新增出院,新增死亡,累计确诊,累计出院,累计死亡
1月26日,江西,宜春市,4.0,0.0,0.0,15,0.0,0.0
1月26日,江西,赣州市,5.0,0.0,0.0,17,0.0,0.0
1月26日,甘肃,定西市,1.0,0.0,0.0,2,0.0,0.0
1月26日,甘肃,兰州市,2.0,0.0,0.0,12,0.0,0.0
1月26日,河北,石家庄市,1.0,0.0,0.0,12,0.0,0.0
1月26日,河北,保定市,2.0,0.0,0.0,6,0.0,0.0
1月26日,河北,邯郸市,2.0,0.0,0.0,4,0.0,0.0
1月26日,新疆,伊犁州,1.0,0.0,0.0,2,0.0,0.0
1月26日,黑龙江,大庆市,2.0,0.0,0.0,8,0.0,0.0
1月26日,黑龙江,绥化市,1.0,0.0,0.0,5,0.0,2.0
1月26日,黑龙江,哈尔滨市,2.0,0.0,0.0,16,0.0,0.0
1月26日,黑龙江,齐齐哈尔市,1.0,0.0,0.0,2,0.0,0.0
1月26日,安徽,黄山市,1.0,0.0,0.0,2,0.0,0.0
1月26日,安徽,安庆市,1.0,0.0,0.0,13,0.0,0.0
1月26日,安徽,淮南市,1.0,0.0,0.0,3,0.0,0.0
1月26日,安徽,淮北市,1.0,0.0,0.0,2,0.0,0.0
1月26日,安徽,六安市,1.0,0.0,0.0,6,0.0,0.0
1月26日,安徽,宣城市,1.0,0.0,0.0,2,0.0,0.0
1月26日,安徽,宿州市,2.0,0.0,0.0,5,0.0,0.0
1月26日,安徽,芜湖市,2.0,0.0,0.0,9,0.0,0.0
1月26日,安徽,亳州市,2.0,0.0,0.0,12,0.0,0.0
1月26日,安徽,阜阳市,3.0,0.0,0.0,20,0.0,0.0
1月26日,安徽,马鞍山市,3.0,0.0,0.0,14,0.0,0.0
1月26日,安徽,合肥市,3.0,0.0,0.0,26,0.0,0.0
1月26日,广东,清远市,1.0,0.0,0.0,6,0.0,0.0
1月26日,广东,肇庆市,2.0,0.0,0.0,8,0.0,0.0
1月26日,广东,湛江市,2.0,0.0,0.0,9,0.0,0.0
1月26日,广东,阳江市,1.0,0.0,0.0,14,0.0,0.0
1月26日,广东,东莞市,1.0,0.0,0.0,4,0.0,0.0
1月26日,广东,惠州市,1.0,0.0,0.0,16,0.0,0.0
1月26日,广东,佛山市,1.0,0.0,0.0,24,0.0,0.0
1月26日,广东,汕头市,1.0,0.0,0.0,4,0.0,0.0
1月26日,广东,深圳市,7.0,0.0,0.0,63,5.0,0.0
1月26日,广东,揭阳市,3.0,0.0,0.0,6,0.0,0.0
1月26日,浙江,丽水市,3.0,0.0,0.0,6,0.0,0.0
1月26日,浙江,台州市,1.0,0.0,0.0,43,0.0,0.0
1月26日,浙江,衢州市,1.0,0.0,0.0,8,0.0,0.0
1月26日,浙江,金华市,1.0,0.0,0.0,8,0.0,0.0
1月26日,浙江,绍兴市,1.0,0.0,0.0,11,0.0,0.0
1月26日,浙江,嘉兴市,4.0,0.0,0.0,16,0.0,0.0
1月26日,浙江,湖州市,1.0,0.0,0.0,4,0.0,0.0
1月26日,浙江,温州市,8.0,0.0,0.0,50,2.0,0.0
1月26日,浙江,宁波市,7.0,0.0,0.0,26,0.0,0.0
1月26日,浙江,杭州市,15.0,0.0,0.0,54,0.0,0.0
1月26日,重庆,巫溪县,1.0,0.0,0.0,8,0.0,0.0
1月26日,重庆,奉节县,2.0,0.0,0.0,6,0.0,0.0
1月26日,重庆,云阳县,2.0,0.0,0.0,12,0.0,0.0
1月26日,重庆,忠县,2.0,0.0,0.0,11,0.0,0.0
1月26日,重庆,铜梁区,1.0,0.0,0.0,2,0.0,0.0
1月26日,重庆,大足区,1.0,0.0,0.0,2,0.0,0.0
1月26日,重庆,渝北区,2.0,0.0,0.0,9,0.0,0.0
1月26日,重庆,江北区,2.0,0.0,0.0,5,0.0,0.0
1月26日,重庆,大渡口区,2.0,0.0,0.0,10,0.0,0.0
1月26日,重庆,万州区,3.0,0.0,0.0,27,0.0,0.0
1月26日,河南,信阳市,17.0,0.0,0.0,51,0.0,0.0
1月26日,河南,南阳市,7.0,0.0,1.0,41,0.0,2.0
1月26日,河南,驻马店市,5.0,0.0,0.0,17,0.0,0.0
1月26日,河南,周口市,1.0,0.0,0.0,20,0.0,0.0
1月26日,河南,三门峡市,1.0,0.0,0.0,5,0.0,0.0
1月26日,河南,新乡市,2.0,0.0,0.0,9,0.0,0.0
1月26日,河南,平顶山市,1.0,0.0,0.0,7,0.0,0.0
1月26日,河南,郑州市,12.0,0.0,0.0,57,0.0,0.0
1月26日,河南,漯河市,3.0,0.0,0.0,12,0.0,0.0
1月26日,河南,安阳市,3.0,0.0,0.0,14,0.0,0.0
1月26日,江苏,泰州市,1.0,0.0,0.0,3,0.0,0.0
1月26日,江苏,淮安市,1.0,0.0,0.0,3,0.0,0.0
1月26日,江苏,连云港市,2.0,0.0,0.0,6,0.0,0.0
1月26日,江苏,南通市,1.0,0.0,0.0,6,0.0,0.0
1月26日,江苏,苏州市,4.0,0.0,0.0,15,2.0,0.0
1月26日,江苏,无锡市,1.0,0.0,0.0,6,0.0,0.0
1月26日,江苏,南京市,3.0,0.0,0.0,14,0.0,0.0
1月26日,湖南,怀化市,3.0,0.0,0.0,19,0.0,0.0
1月26日,湖南,郴州市,2.0,0.0,0.0,9,0.0,0.0
1月26日,湖南,常德市,4.0,0.0,0.0,19,0.0,0.0
1月26日,湖南,岳阳市,1.0,0.0,0.0,13,0.0,0.0
1月26日,湖南,湘潭市,1.0,0.0,0.0,7,0.0,0.0
1月26日,湖南,株洲市,2.0,0.0,0.0,8,0.0,0.0
1月26日,湖南,长沙市,10.0,0.0,0.0,40,0.0,0.0
1月26日,湖南,湘西州,3.0,0.0,0.0,6,0.0,0.0
1月26日,山东,临沂市,4.0,0.0,0.0,14,0.0,0.0
1月26日,山东,德州市,2.0,0.0,0.0,11,0.0,0.0
1月26日,山东,济宁市,2.0,0.0,0.0,9,0.0,0.0
1月26日,山东,日照市,1.0,0.0,0.0,9,0.0,0.0
1月26日,山东,威海市,1.0,0.0,0.0,13,0.0,0.0
1月26日,山东,潍坊市,1.0,0.0,0.0,5,0.0,0.0
1月26日,山东,淄博市,1.0,0.0,0.0,3,0.0,0.0
1月26日,上海,地市明细不详,0.0,0.0,1.0,0,0.0,2.0
1月26日,北京,昌平区,2.0,0.0,0.0,12,0.0,0.0
1月26日,北京,通州区,2.0,0.0,0.0,11,0.0,0.0
1月26日,北京,丰台区,1.0,0.0,0.0,7,0.0,0.0
1月26日,北京,海淀区,2.0,0.0,0.0,27,0.0,0.0
1月26日,北京,朝阳区,2.0,0.0,0.0,25,0.0,0.0
1月26日,北京,西城区,1.0,0.0,0.0,12,0.0,0.0
1月26日,北京,东城区,1.0,0.0,0.0,3,0.0,0.0
1月26日,湖北,黄冈市,58.0,2.0,2.0,276,6.0,6.0
1月26日,湖北,天门市,2.0,0.0,0.0,18,0.0,0.0
1月26日,湖北,仙桃市,1.0,0.0,0.0,23,0.0,0.0
1月26日,湖北,恩施州,6.0,0.0,0.0,42,0.0,0.0
1月26日,湖北,随州市,31.0,0.0,0.0,88,0.0,0.0
1月26日,湖北,孝感市,29.0,0.0,0.0,155,0.0,1.0
1月26日,湖北,咸宁市,43.0,0.0,0.0,107,0.0,0.0
1月26日,湖北,荆门市,17.0,0.0,1.0,128,0.0,4.0
1月26日,湖北,荆州市,23.0,0.0,2.0,80,1.0,4.0
1月26日,湖北,宜昌市,19.0,0.0,0.0,51,0.0,2.0
1月26日,湖北,十堰市,15.0,0.0,0.0,60,0.0,0.0
1月26日,湖北,襄阳市,2.0,0.0,0.0,38,0.0,0.0
1月26日,湖北,武汉市,46.0,8.0,7.0,1316,82.0,108.0
1月26日,辽宁,营口市,1.0,0.0,0.0,2,0.0,0.0
1月25日,湖北,黄石市,31.0,0.0,1.0,67,0.0,2.0
1月25日,贵州,黔西南州,1.0,0.0,0.0,2,0.0,0.0
1月25日,内蒙古,呼伦贝尔市,1.0,0.0,0.0,4,0.0,0.0
1月25日,内蒙古,赤峰市,1.0,0.0,0.0,2,0.0,0.0
1月25日,内蒙古,鄂尔多斯市,2.0,0.0,0.0,4,0.0,0.0
1月25日,内蒙古,锡林郭勒盟,1.0,0.0,0.0,4,0.0,0.0
1月25日,海南,陵水县,1.0,0.0,0.0,2,0.0,0.0
1月25日,海南,三亚市,1.0,0.0,0.0,17,0.0,0.0
1月25日,云南,昆明市,1.0,0.0,0.0,11,0.0,0.0
1月25日,云南,丽江市,1.0,0.0,0.0,7,0.0,0.0
1月25日,云南,大理州,1.0,0.0,0.0,3,0.0,0.0
1月25日,云南,红河州,1.0,0.0,0.0,3,0.0,0.0
1月25日,云南,玉溪市,1.0,0.0,0.0,2,0.0,0.0
1月25日,云南,曲靖市,1.0,0.0,0.0,3,0.0,0.0
1月25日,北京,海淀区,2.0,0.0,0.0,25,0.0,0.0
1月25日,北京,朝阳区,1.0,0.0,0.0,23,0.0,0.0
1月25日,辽宁,大连市,1.0,0.0,0.0,9,0.0,0.0
1月25日,天津,外地来津,1.0,0.0,0.0,3,0.0,0.0
1月25日,青海,西宁市,1.0,0.0,0.0,7,0.0,0.0
1月25日,福建,宁德市,1.0,0.0,0.0,8,0.0,0.0
1月25日,福建,三明市,1.0,0.0,0.0,5,0.0,0.0
1月25日,福建,泉州市,2.0,0.0,0.0,13,0.0,0.0
1月25日,福建,漳州市,3.0,0.0,0.0,8,0.0,0.0
1月25日,福建,福州市,1.0,0.0,0.0,24,0.0,0.0
1月25日,陕西,商洛市,1.0,0.0,0.0,2,0.0,0.0
1月25日,陕西,咸阳市,1.0,0.0,0.0,7,0.0,0.0
1月25日,陕西,西安市,2.0,0.0,0.0,16,0.0,0.0
1月25日,陕西,铜川市,3.0,0.0,0.0,8,0.0,0.0
1月25日,陕西,安康市,2.0,0.0,0.0,10,0.0,0.0
1月25日,陕西,咸阳市,1.0,0.0,0.0,6,0.0,0.0
1月25日,天津,天津市,1.0,0.0,0.0,18,0.0,0.0
1月25日,宁夏,固原市,1.0,0.0,0.0,2,0.0,0.0
1月25日,山东,日照市,1.0,0.0,0.0,8,0.0,0.0
1月25日,山东,济南市,1.0,0.0,0.0,13,0.0,0.0
1月25日,山东,菏泽市,1.0,0.0,0.0,5,0.0,0.0
1月25日,山东,滨州市,1.0,0.0,0.0,4,0.0,0.0
1月25日,山东,青岛市,2.0,0.0,0.0,19,1.0,0.0
1月25日,北京,大兴区,0.0,1.0,0.0,7,4.0,0.0
1月25日,辽宁,大连市,1.0,0.0,0.0,8,0.0,0.0
1月25日,辽宁,沈阳市,2.0,0.0,0.0,12,0.0,0.0
1月25日,内蒙古,锡林郭勒盟,1.0,0.0,0.0,3,0.0,0.0
1月25日,四川,泸州市,1.0,0.0,0.0,4,0.0,0.0
1月25日,四川,内江市,1.0,0.0,0.0,2,0.0,0.0
1月25日,四川,自贡市,1.0,0.0,0.0,3,0.0,0.0
1月25日,四川,遂宁市,1.0,0.0,0.0,4,0.0,0.0
1月25日,四川,成都市,9.0,0.0,0.0,49,0.0,0.0
1月25日,海南,儋州市,3.0,0.0,0.0,8,0.0,0.0
1月25日,海南,万宁市,3.0,0.0,0.0,11,0.0,0.0
1月25日,海南,三亚市,3.0,0.0,0.0,16,0.0,0.0
1月25日,河南,信阳市,4.0,0.0,0.0,34,0.0,0.0
1月25日,河南,周口市,3.0,0.0,0.0,19,0.0,0.0
1月25日,河南,郑州市,3.0,0.0,0.0,45,0.0,0.0
1月25日,河南,驻马店市,2.0,0.0,0.0,12,0.0,0.0
1月25日,河南,南阳市,8.0,0.0,0.0,34,0.0,1.0
1月25日,河南,新乡市,1.0,0.0,0.0,7,0.0,0.0
1月25日,河南,平顶山市,1.0,0.0,0.0,6,0.0,0.0
1月25日,吉林,吉林市,1.0,0.0,0.0,4,0.0,0.0
1月25日,新疆,乌鲁木齐市,1.0,0.0,0.0,7,0.0,0.0
1月25日,浙江,台州市,2.0,0.0,0.0,42,0.0,0.0
1月25日,浙江,金华市,1.0,0.0,0.0,7,0.0,0.0
1月25日,浙江,舟山市,1.0,0.0,0.0,6,0.0,0.0
1月25日,浙江,绍兴市,3.0,0.0,0.0,10,0.0,0.0
1月25日,浙江,嘉兴市,1.0,0.0,0.0,12,0.0,0.0
1月25日,浙江,温州市,4.0,0.0,0.0,42,2.0,0.0
1月25日,浙江,宁波市,1.0,0.0,0.0,19,0.0,0.0
1月25日,浙江,杭州市,6.0,0.0,0.0,39,0.0,0.0
1月25日,安徽,滁州市,1.0,0.0,0.0,4,0.0,0.0
1月25日,安徽,芜湖市,1.0,0.0,0.0,7,0.0,0.0
1月25日,安徽,亳州市,3.0,0.0,0.0,10,0.0,0.0
1月25日,安徽,阜阳市,5.0,0.0,0.0,17,0.0,0.0
1月25日,安徽,马鞍山市,4.0,0.0,0.0,11,0.0,0.0
1月25日,安徽,安庆市,3.0,0.0,0.0,12,0.0,0.0
1月25日,安徽,铜陵市,3.0,0.0,0.0,6,0.0,0.0
1月25日,安徽,合肥市,4.0,0.0,0.0,23,0.0,0.0
1月25日,黑龙江,哈尔滨市,5.0,0.0,0.0,14,0.0,0.0
1月25日,湖南,娄底市,2.0,0.0,0.0,12,0.0,0.0
1月25日,湖南,怀化市,2.0,0.0,0.0,16,0.0,0.0
1月25日,湖南,益阳市,4.0,0.0,0.0,11,0.0,0.0
1月25日,湖南,常德市,3.0,0.0,0.0,15,0.0,0.0
1月25日,湖南,岳阳市,2.0,0.0,0.0,12,0.0,0.0
1月25日,湖南,邵阳市,2.0,0.0,0.0,10,0.0,0.0
1月25日,湖南,湘潭市,1.0,0.0,0.0,6,0.0,0.0
1月25日,湖南,衡阳市,3.0,0.0,0.0,7,0.0,0.0
1月25日,广东,清远市,1.0,0.0,0.0,5,0.0,0.0
1月25日,广东,肇庆市,1.0,0.0,0.0,6,0.0,0.0
1月25日,广东,阳江市,2.0,0.0,0.0,13,0.0,0.0
1月25日,广东,惠州市,2.0,0.0,0.0,15,0.0,0.0
1月25日,广东,佛山市,3.0,0.0,0.0,23,0.0,0.0
1月25日,广东,珠海市,2.0,0.0,0.0,22,0.0,0.0
1月25日,广东,深圳市,5.0,0.0,0.0,56,5.0,0.0
1月25日,广东,广州市,7.0,0.0,0.0,55,0.0,0.0
1月25日,广东,东莞市,1.0,0.0,0.0,3,0.0,0.0
1月25日,广东,汕头市,1.0,0.0,0.0,3,0.0,0.0
1月25日,重庆,两江新区,2.0,0.0,0.0,10,0.0,0.0
1月25日,重庆,石柱县,3.0,0.0,0.0,6,0.0,0.0
1月25日,重庆,巫溪县,1.0,0.0,0.0,7,0.0,0.0
1月25日,重庆,云阳县,1.0,0.0,0.0,10,0.0,0.0
1月25日,重庆,忠县,2.0,0.0,0.0,9,0.0,0.0
1月25日,重庆,丰都县,1.0,0.0,0.0,4,0.0,0.0
1月25日,重庆,城口县,1.0,0.0,0.0,2,0.0,0.0
1月25日,重庆,梁平区,1.0,0.0,0.0,2,0.0,0.0
1月25日,重庆,开州区,2.0,0.0,0.0,11,0.0,0.0
1月25日,重庆,璧山区,2.0,0.0,0.0,5,0.0,0.0
1月25日,重庆,永川区,1.0,0.0,0.0,6,0.0,0.0
1月25日,重庆,合川区,2.0,0.0,0.0,5,0.0,0.0
1月25日,重庆,长寿区,2.0,0.0,0.0,11,0.0,0.0
1月25日,重庆,九龙坡区,1.0,0.0,0.0,7,0.0,0.0
1月25日,重庆,大渡口区,1.0,0.0,0.0,8,0.0,0.0
1月25日,重庆,万州区,7.0,0.0,0.0,24,0.0,0.0
1月25日,河北,沧州市,1.0,0.0,0.0,4,0.0,2.0
1月25日,河北,石家庄市,3.0,0.0,0.0,11,0.0,0.0
1月25日,河北,承德市,1.0,0.0,0.0,2,0.0,0.0
1月25日,河北,保定市,1.0,0.0,0.0,4,0.0,0.0
1月25日,江苏,苏州市,1.0,1.0,0.0,11,2.0,0.0
1月25日,江苏,南京市,1.0,0.0,0.0,11,0.0,0.0
1月25日,江苏,宿迁市,1.0,0.0,0.0,2,0.0,0.0
1月25日,江苏,盐城市,1.0,0.0,0.0,2,0.0,0.0
1月25日,江苏,常州市,5.0,0.0,0.0,11,0.0,0.0
1月25日,山东,临沂市,1.0,0.0,0.0,10,0.0,0.0
1月25日,山东,日照市,1.0,0.0,0.0,7,0.0,0.0
1月25日,山东,威海市,1.0,0.0,0.0,12,0.0,0.0
1月25日,山东,济宁市,1.0,0.0,0.0,7,0.0,0.0
1月25日,山东,聊城市,1.0,0.0,0.0,4,0.0,0.0
1月25日,山东,德州市,1.0,0.0,0.0,9,0.0,0.0
1月25日,山西,太原市,1.0,0.0,0.0,5,0.0,0.0
1月25日,山西,运城市,2.0,0.0,0.0,5,0.0,0.0
1月25日,山西,长治市,1.0,0.0,0.0,2,0.0,0.0
1月25日,山西,大同市,1.0,0.0,0.0,2,0.0,0.0
1月25日,甘肃,临夏州,1.0,0.0,0.0,3,0.0,0.0
1月25日,甘肃,兰州市,1.0,0.0,0.0,10,0.0,0.0
1月25日,辽宁,葫芦岛市,2.0,0.0,0.0,4,0.0,0.0
1月25日,辽宁,朝阳市,1.0,0.0,0.0,4,0.0,0.0
1月25日,辽宁,铁岭市,2.0,0.0,0.0,4,0.0,0.0
1月25日,辽宁,本溪市,1.0,0.0,0.0,3,0.0,0.0
1月25日,辽宁,大连市,1.0,0.0,0.0,7,0.0,0.0
1月25日,辽宁,沈阳市,1.0,0.0,0.0,10,0.0,0.0
1月25日,湖北,黄冈市,52.0,0.0,0.0,218,4.0,4.0
1月25日,湖北,荆州市,2.0,0.0,0.0,57,1.0,2.0
1月25日,湖北,天门市,3.0,0.0,0.0,16,0.0,0.0
1月25日,湖北,鄂州市,1.0,0.0,0.0,21,0.0,0.0
1月25日,湖北,恩施州,11.0,0.0,0.0,36,0.0,0.0
1月25日,湖北,随州市,5.0,0.0,0.0,57,0.0,0.0
1月25日,湖北,仙桃市,8.0,0.0,0.0,22,0.0,0.0
1月25日,湖北,荆门市,13.0,0.0,0.0,111,0.0,3.0
1月25日,湖北,十堰市,4.0,0.0,0.0,45,0.0,0.0
1月25日,湖北,武汉市,77.0,1.0,15.0,1270,74.0,101.0
1月25日,湖北,孝感市,4.0,0.0,0.0,126,0.0,1.0
1月24日,湖北,武汉市,0.0,3.0,0.0,1193,73.0,86.0
1月24日,江西,宜春市,1.0,0.0,0.0,11,0.0,0.0
1月24日,江西,景德镇市,1.0,0.0,0.0,3,0.0,0.0
1月24日,江西,九江市,1.0,0.0,0.0,11,0.0,0.0
1月24日,江西,南昌市,1.0,0.0,0.0,20,0.0,0.0
1月24日,江西,上饶市,2.0,0.0,0.0,9,0.0,0.0
1月24日,江西,赣州市,2.0,0.0,0.0,12,0.0,0.0
1月24日,江西,抚州市,3.0,0.0,0.0,12,0.0,0.0
1月24日,广西,玉林市,1.0,0.0,0.0,3,0.0,0.0
1月24日,广西,防城港市,2.0,0.0,0.0,5,0.0,0.0
1月24日,广西,河池市,2.0,0.0,0.0,6,0.0,0.0
1月24日,广西,柳州市,1.0,0.0,0.0,9,0.0,0.0
1月24日,广西,桂林市,4.0,0.0,0.0,21,0.0,0.0
1月24日,云南,丽江市,1.0,0.0,0.0,6,0.0,0.0
1月24日,云南,西双版纳州,1.0,0.0,0.0,2,0.0,0.0
1月24日,云南,昆明市,1.0,0.0,0.0,10,0.0,0.0
1月24日,北京,海淀区,2.0,0.0,0.0,23,0.0,0.0
1月24日,天津,天津市,1.0,0.0,0.0,17,0.0,0.0
1月24日,贵州,铜仁市,1.0,0.0,0.0,4,0.0,0.0
1月24日,上海,外地来沪,0.0,1.0,0.0,4,4.0,0.0
1月24日,北京,外地来京,1.0,0.0,0.0,21,0.0,0.0
1月24日,北京,昌平区,1.0,0.0,0.0,10,0.0,0.0
1月24日,北京,海淀区,1.0,0.0,0.0,21,0.0,0.0
1月24日,北京,朝阳区,2.0,0.0,0.0,22,0.0,0.0
1月24日,陕西,延安市,1.0,0.0,0.0,3,0.0,0.0
1月24日,陕西,安康市,1.0,0.0,0.0,8,0.0,0.0
1月24日,天津,天津市,1.0,0.0,0.0,16,0.0,0.0
1月24日,宁夏,中卫市,1.0,0.0,0.0,2,0.0,0.0
1月24日,福建,福州市,1.0,0.0,0.0,23,0.0,0.0
1月24日,北京,外地来京,2.0,0.0,0.0,20,0.0,0.0
1月24日,北京,西城区,1.0,0.0,0.0,11,0.0,0.0
1月24日,北京,大兴区,0.0,1.0,0.0,7,3.0,0.0
1月24日,福建,厦门市,2.0,0.0,0.0,7,0.0,0.0
1月24日,福建,福州市,2.0,0.0,0.0,22,0.0,0.0
1月24日,山东,青岛市,1.0,0.0,0.0,17,1.0,0.0
1月24日,山东,济宁市,1.0,0.0,0.0,6,0.0,0.0
1月24日,山东,烟台市,2.0,0.0,0.0,10,0.0,0.0
1月24日,山东,济南市,2.0,0.0,0.0,12,0.0,0.0
1月24日,天津,天津市,1.0,0.0,0.0,15,0.0,0.0
1月24日,内蒙古,呼伦贝尔市,1.0,0.0,0.0,3,0.0,0.0
1月24日,辽宁,朝阳市,1.0,0.0,0.0,3,0.0,0.0
1月24日,湖南,湘潭市,1.0,0.0,0.0,5,0.0,0.0
1月24日,湖南,株洲市,1.0,0.0,0.0,6,0.0,0.0
1月24日,湖南,长沙市,4.0,0.0,0.0,30,0.0,0.0
1月24日,湖南,永州市,3.0,0.0,0.0,8,0.0,0.0
1月24日,湖南,娄底市,3.0,0.0,0.0,10,0.0,0.0
1月24日,湖南,岳阳市,3.0,0.0,0.0,10,0.0,0.0
1月24日,海南,万宁市,1.0,0.0,0.0,8,0.0,0.0
1月24日,海南,三亚市,1.0,0.0,0.0,13,0.0,0.0
1月24日,海南,海口市,2.0,0.0,0.0,10,0.0,0.0
1月24日,江苏,南通市,1.0,0.0,0.0,5,0.0,0.0
1月24日,江苏,无锡市,1.0,0.0,0.0,5,0.0,0.0
1月24日,江苏,苏州市,1.0,0.0,0.0,10,1.0,0.0
1月24日,江苏,南京市,1.0,0.0,0.0,10,0.0,0.0
